guid,title,comments,Published status,body
667,667,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What improvements might be subsquently introduced ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A rabbitry and fowlrun, a dovecote, a botanical conservatory, 2 hammocks (lady’s and gentleman’s), a sundial shaded and sheltered by laburnum or lilac trees, an exotically harmonically accorded Japanese tinkle gatebell affixed to left lateral gatepost, a capacious water butt, a lawn mower with side delivery and grass box, a lawnsprinkler with hydraulic hose.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What facilities of transit were desirable ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;When citybound frequent connection by train or tram from their respective intermediate station or terminal. When country bound velocipedes, a chainless freewheel roadster cycle with side basketcar attached, or draught conveyance, a donkey with wicker trap or smart phaeton with good working solidungular cob (roan gelding, 14h).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What might be the name of this erigible or erected residence ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Bloom Cottage. Saint Leopold's. Flowerville.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Could Bloom of 7 Eccles Street foresee Bloom of Flowerville ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In loose allwool garments with Harris tweed cap, price 8/6, and useful garden boots with elastic gussets and wateringcan, planting aligned young firtrees, syringing, pruning, staking, sowing hayseed, trundling a weedladen wheelbarrow without excessive fatigue at sunset amid the scent of newmown hay, ameliorating the soil, multiplying wisdom, achieving longevity.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What syllabus of intellectual pursuits was simultaneously possible ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Snapshot photography, comparative study of religions, folklore relative to various amatory and superstitious practices, contemplation of the celestial constellations.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What lighter recreations ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Outdoor : garden and fieldwork, cycling on level macadamised causeways, ascents of moderately high hills, natation in secluded fresh water and unmolested river boating in secure wherry or light curricle with kedge anchor on reaches free from weirs and rapids (period of estivation), vespertinal perambulation or equestrian circumprocession with inspection of sterile landscape and contrastingly agreeable cottagers’ fires of smoking peat turves (period of hibernation). Indoor discussion in tepid security of unsolved historical and"
668,668,2,1,"criminal problems : lecture of unexpurgated exotic erotic masterpieces : house carpentry with toolbox containing hammer, awl, nails, screws, tintacks, gimlet, tweezers, bullnose plane and turnscrew.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Might he become a gentleman farmer of field produce and live stock ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Not impossibly, with 1 or 2 stripper cows, 1 pike of upland hay and requisite farming implements, e. g., an end-to-end churn, a turnip pulper etc.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What would be his civic functions and social status among the county families and landed gentry ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Arranged successively in ascending powers of hierarchical order, that of gardener, groundsman, cultivator, breeder, and at the zenith of his career, resident magistrate or justice of the peace with a family crest and coat of arms and appropriate classical moto (Semper paratus), duly recorded in the court directory (Bloom, Leopold P., M. P., P. C., K. P., L. L. D. honoris causa, Bloomville, Dundrum) and mentioned in court and fashionable intelligence (Mr and Mrs Leopold Bloom have left Kingstown for England).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What course of action did he outline for himself in such capacity ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A course that lay between undue clemency and excessive rigour: the dispensation in a heterogeneous society of arbitrary classes, incessantly rearranged in terms of greater and lesser social inequality, of unbiassed homogeneous indisputable justice, tempered with mitigants of the widest possible latitude but exactable to the uttermost farthing with confiscation of estate, real and personal, to the crown. Loyal to the highest constituted power in the land, actuated by an innate love of rectitude his aims would be the strict maintenance of public order, the repression of many abuses though not of all simultaneously (every measure of reform or retrenchment being a preliminary solution to be contained by fluxion in the final solution) the upholding of the letter of the law (common, statute and law merchant) against all traversers in covin and trespassers acting in contravention of bylaws and regulations, all resuscitators (by trespass and petty larceny of kindlings) of venville rights, obsolete by desuetude, all orotund instigators of international persecution, all perpetuators of international animosities, all menial molestors of domestic conviviality, all recalcitrant violators of domestic connubiality."
669,669,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Prove that he had loved rectitude from his earliest youth ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;To Master Percy Apjohn at High School in 1880 he had divulged his disbelief in the tenets of the Irish (protestant) church (to which his father Rudolf Virag, later Rudolph Bloom, had been converted from the Israelitic faith and communion in 1865 by the Society for promoting Christianity among the jews) subsequently abjured by him in favour of Roman catholicism at the epoch of and with a view to his matrimony in 1888, To Daniel Magrane and Francis Wade in 1882 during a juvenile friendship (terminated by the premature emigration of the former) he had advocated during nocturnal perambulations the political theory of colonial (e. g. Canadian) expansion and the evolutionary theories of (Charles Darwin, expounded in The Descent of Man and The Origin of Species. In 1885 publicly expressed his adherence<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;to the collective and national economic programme advocated by James Fintan Lalor, John Fisher Murray, John Mitchel, J. F. X. O’Brien and others, the agrarian policy of Michael Davitt, the constitutional agitation of Charles Stewart Parnell (M. P. for Cork City), the programme of peace, retrenchment and reform of William Ewart Gladstone (M. P. for Midlothian, N. B.) and, in support of his political convictions, had climbed up into a secure position amid the ramifications of a tree on Northumberland road to see the entrance (2 Febuary 1888) into the capital of a demonstrative torchlight procession of 20.000 torchbearers, divided into 120 trade corporations, bearing 2.000 torches in escort of the marquess of Ripon and John Morley.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How much and how did he propose to pay for this country residence?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;As per prospectus of the Industrious Foreign Acclimatised Nationalised Friendly Stateaided Building Society (incorporated 1874), a maximum of £ 60 par annum, being 1/6 of an assured income, derived from giltedged securities, representing at 5 % simple interest on capital of £ 1.200 (estimate of price at 20 years purchase) of which 1/3 to be paid on acquisition and the balance in the form of annual rent, viz. £ 800 plus 2 1/2 % interest on the same, repayable quarterly in equal annual instalments until extinction by amortisation of loan advanced for purchase within a period of 20 years, amounting to an annual rental of £ 64, headrent included, the titledeeds to remain in possession of the lender or lenders with a saving clause envisaging forced sale, foreclosure and mutual compensation in the event of protracted failure to pay the terms assigned, otherwise the messuage to become"
670,670,2,1,"the absolute property of the tenant occupier upon expiry of the period of years stipulated.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What rapid but insecure means to opulence might facilitate immediate purchase ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A private wireless telegraph which would transmit by dot and dash system the result of a national equine handicap (flat or steeplechase) of 1 or more miles and furlongs won by an outsider at odds of 50 to 1 at 3 hr. 8 m. p. m. at Ascot (Greenwich time) the message being received and available for betting purposes in Dublin at 2.59 p. m. (Dunsink time). The unexpected discovery of an object of great monetary value (precious stone, valuable adhesive or unpressed posrage stamps (7 shilling, mauve, imperforate, Hamburg, 1866 : <br>4 pence, rose, blue paper, perforate, Great Britain, 1855 : 1 franc, stone, official, rouletted, diagonal surcharge, Luxemburg, 1878, antique dynastical ring, unique relic) in unusual repositories or by unusual means : from the air (dropped by an eagle in flight), by fire (amid the carbonised remains of an incendiated edifice), in the sea (amid flotsam, jetsam, lagan and derelict), on earth (in the gizzard of a commestiblefowl). A Spanish prisoner’s donation of a distant treasure of valuables or specie or bullion lodged with a solvent banking corporation 100 years previously at 5 % compound interest of the collective worth of £ 5.000.000 stg (five million pounds sterling). A contract with an inconsiderate contractee for the delivery of 32 consignments of some given commodity in consideration of cash payment on delivery at the initial rate of 1/4 d. to be increased constantly in the geometrical progression of 2 (1/4, 1/2, 1 d., 2 d., 4 d., 8 d., 1 s. 4 d , 2 s. 8 d. to 32 terms). A prepared scheme based on a study of the laws of probability to break the bank at Monte Carlo. A solution of the secular problem of the quadrature of the circle, government premium £ 1.000.000 sterling.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Was vast wealth acquirable through industrial channels ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The reclamation of dunams of waste arenary soil, proposed in the prospectus of Agendath Netaim, Bleibtreustrasse, Berlin, W. 15, by the cultivation of orange plantations and melonfields and reafforestation. The utilisation of waste paper, fells of sewer rodents, human excrement possessing chemical properties, in view of the vast production of the first, vast number of the second and immense quantity of the third, every normal human being of average vitality and appetite producing annually, cancelling byproducts"
671,671,2,1,"of water, a sum total of 80 lbs. (mixed animal and vegetable diet), to be multiplied by 4.386.035 the total population of Ireland according the census returns of 1901.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Were there schemes of wider scope ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A scheme to be formulated and submitted for approval to the harbour commissioners for the exploitation of white coal (hydraulic power), obtained by hydroelectric plant at peak of tide at Dublin bar or at head of water at Poulaphouca or Powerscourt or catchment basins of main streams for the economic production of 500.000 W. H. P. of electricity. A scheme to enclose the peninsular delta of the North Bull at Dollymount and erect on the space of the foreland, used for golf links and rifle ranges, an asphalted esplanade with casinos, booths, shooting galleries, hotels, boardinghouses, readingrooms, establishments for mixed bathing. A scheme for the use of dogvans and goatvans for the delivery of early morning milk. A scheme for the development of Irish tourist traffic in and around Dublin by means of petrolpropelled riverboats, plying in the fluvial fairway between Island bridge and Ringsend, charabancs, narrow gauge local railways, and pleasure steamers for coastwise navigation [10/- per person per day, guide (trilingual) included]. A scheme for the repristination of passenger and goods traffics over Irish waterways, when freed from weedbeds. A scheme to connect by tramline the Cattle Market (North Circular road and Prussia Street) with the quays (Sheriff street, lower and East Wall), parallel with the Link line railway laid (in conjunction with the Great Southern and Western railway line) between the cattle park, Liffey junction, and terminus of Midland Great Western railway 43 to 45 North Wall, in proximity to the terminal stations or Dublin branches of Great Central Railway, Midland Railway of England, City of Dublin Steam Packet Company, Lancashire Yorkshire Railway Company, Dublin and Glasgow Steam Packet Company, Glasgow Dublin and Londonderry Steam Packet Company (Laird line) British and Irish Steam Packet Company, Dublin and Morecambe Steamers, London and North Western Railway Company, Dublin Port and Docks Board Landing Sheds and transit sheds of Palgrave, Murphy and Company, steamship owners, agents for steamers from Mediterranean, Spain, Portugal, France, Belgium and Holland and for Liverpool Underwriters’Association, the cost of acquired rolling stock for animal transport and of additional mileage operated by the Dublin United Tramways Company, limited, to be covered by graziers' fees."
672,672,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Positing what protasis would the contraction for such several schemes become a natural and necessary apodosis ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Given a guarantee equal to the sum sought, the support, by deed of gift and transfer vouchers during donor’s lifetime or by bequest after donor’s painless extinction, of eminent financiers (Blum Pasha, Rothschild, Guggenheim, Hirsch, Montefiore, Morgan, Rockefeller) possessing fortunes in 6 figures, amassed during a successful life, and joining capital with opportunity the thing required was done.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What eventually would render him independent of such wealth ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The independent discovery of a goldseam of inexhaustible ore.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;For what reason did he meditate on schemes so difficult of realisation?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;It was one of his axioms that similar meditations or the automatic relation to himself of a narrative concerning himself or tranquil recollection of the past when practised habitually before retiring for the night allievated fatigue and produced as a result sound repose and renovated vitality.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;His justifications ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;As a physicist he had learned that of the 70 years of complete human life at least 2/7, viz., 20 years are passed in sleep. As a philosopher he knew that at the termination of any allotted life only an infinitesimal part of any person’s desires has been realised. As a physiologist he believed in the artificial placation of malignant agencies chiefly operative during somnolence.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What did he fear ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The commital of homicide or suicide during sleep by an aberration of the light of reason, the incommensurable categorical intelligence situated in the cerebral convolutions.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What were habitually his final meditations ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Of some one sole unique advertisement to cause passers to stop in wonders a poster novelty, with all extraneous accretions excluded, reduced to its simplest and most efficient terms not exceeding the span of casual vision and congruous with the velocity of modern life."
673,673,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What did the first drawer unlocked contain?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A Vere Foster’s handwriting copybook, property of Milly (Millicent) Bloom, certain pages of which bore diagram drawings marked Papli, which showed a large globular head with 5 hairs erect, 2 eyes in profile, the trunk full front with 3 large buttons, 1 triangular foot : 2 fading photographs of queen Alexandra of England and of Maud Branscombe, actress and professional beauty: a Yuletide card, bearing on it a pictorial representation of a parasitic plant, the legend Mizpah, the date Xmas 1892, the name of the senders : from Mr and Mrs M. Comerford, the versicle : May this Yuletide bring to thee, Joy and peace and welcome glee : a butt of red partly liquefied sealing wax, obtained from the stores department of Messrs Hely’s, Ltd., 89, 90 and 91 Dame street : a box containing the remainder of a gross of gilt « J » pen nibs, obtained from same department of same firm : an old sandglass which rolled containing sand which rolled : a sealed prophecy (never unsealed) written by Leopold Bloom in 1886 concerning the consequences of the passing into law of William Ewart Gladstone’s Home Rule bill of 1886 (never passed into law): a bazaar ticket N° 2004, of S. Kevin’s Charity Fair, price 6 d. 100 prizes : an infantile epistle, dated, small em monday, reading : capital pee Papli comma capital aitch How are you note of interrogation capital eye I am very well full stop new paragraph signature with flourishes capital em Milly no stop : a cameo brooch, property of Ellen Bloom (born Higgins), deceased : 3 typewritten letters, addressee, Henry Flower, c/o P. O. Westland Row, addresser, Martha Clifford, c/o P.O. Dolphin’s Barn: the transliterated name and address of the addresser of the 3 letters in reversed alphabetic boustrephodontic punctated quadrilinear cryptogram (vowels suppressed) N. IGS./ WI. UU. OX/ W. OKS. MH / Y. IM: a press cutting from an English weekly periodical Modern Society, subject corporal chastisement in girls' schools : a pink ribbon which had festooned an Easter egg in the year 1899 : two partly uncoiled rubber preservatives with reserve pockets, purchased by post from Box 32, P. O., Charing Cross, London, W. C. : 1 pack of 1 dozen creamlaid envelopes and feintruled notepaper, watermarked, now reduced by 3 : some assorted Austrian-Hungarian coins : 2 coupons of the Royal and Privileged Hungarian Lottery. a lowpower magnifying glass : 2 erotic photocards showing. a) buccal coition between nude senorita (rere presentation, superior position) and nude torero (fore presentation, inferior position). b) anal violation by male religious (fully clothed, eyes abject) of female religious (partly clothed, eyes direct), purchased by post from Box 32, P. O., Charing Cross, London, W. C. : a press cutting"
674,674,2,1,"of recipe for renovation of old tan boots : aid. ad hesive stamp, lavender, of the reign of Queen Victoria: a chart of measurements of Leopold Bloom compiled, before, during and after 2 months of consecutive use of Sandow- Whiteley’s pulley exerciser (men’s 15/-, athlete’s 20/-) viz., chest 28 in and 29 1/2 in, biceps 9 in and 10 in, forearm 8 1/2 and 9 in, thigh 10 in and 12 in, calf, 11 in and 12 in : 1 prospectus of the Wonderworker, the world’s greatest remedy for rectal complaints, direct from Wonderworker, Coventry House, South Place, London E. C., addressed to Mrs L. Bloom with brief accompanying note commencing: Dear Madam.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Quote the textual terms in which the prospectus claimed advantages for this thaumaturgic remedy.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;It heals and soothes while you sleep, in case of trouble in breaking wind, assists nature in the most formidable way insuring, instant relief in discharge of gases, keeping parts clean and free natural action, an initial outlay of 7/6 making a new man of you and life worth living. Ladies find Wonderworker especially useful, a pleasant surprise when they note delightful result like a cool drink of fresh spring water on a sultry summer’s day. Recommend it to your lady and gentlemen friends, lasts a lifetime. Insert long round end. Wonderworker.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Were there testimonials ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Numerous. From clergyman, British naval officer, wellknown author, city man, hospital nurse, lady, mother of five, absentminded beggar.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How did absentminded beggar’s concluding testimonial conclude ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What a pity the government did not supply our men with wonderworkers during the South African campaign ! What a relief it would have been !<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What object did Bloom add to this collection of objects?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A 4th typewritten letter received by Henry Flower (let H. F. be L. B.) from Martha Clifford (find M. C.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What pleasant reflection accompanied this action ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The reflection that, apart from the letter in question, his magnetic face, form and address had been favourably received during the course of the preceding day by a wife (Mrs Josephine Breen, born Josie Powell) ; a nurse, Miss Callan (Christian name unknown) a maid, Gertrude (Gerty, family name unknown)."
675,675,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What possibility suggested itself?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The possibility of exercising virile power of fascination in the most immediate future after an expensive repast in a private apartment in the company of an elegant courtesan, of corporal beauty, moderately mercenary, variously instructed, a lady by origin.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What did the 2nd drawer contain ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Documents : the birth certificate of Leopold Paula Bloom : an endowment assurance policy of £ 500 in the Scottish Widow’s Assurance Society intestated Millcent (Milly) Bloom, coming into force at 25 years as with profit policy of £ 430, £ 462-10-0 and £ 500 at 60 years or death, 65 years or death and death, respectively, or with profit policy (paidup) of £ 299-10-0 together with cash payment of £ 133-10-0, at option : a bank passbook issued by the Ulster Bank, College Green branch showing statement of a/c for halfyear ending 31 December 1903, balance in depositors favour : £ 18-14-6 (eighteen pounds, fourteen shillings and sixpence, sterling), net personalty : certificate of possession of £ 900, Canadian 4 % (inscribed) government stock (free of stamp duty) : dockets of the Catholic Cemeteries’ (Glasnevin) Committee, relative to a graveplot purchased : a local press cutting concerning change of name by deedpoll.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Quote the textual terms of this notice.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I, Rudolph Virag, now resident at n° 52 Clanbrassil street, Dublin, formerly of Szombathely in the kingdom of Hungary, hereby give notice that<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I have assumed and intend henceforth upon all occasions and at all times to be known by the name of Rudolph Bloom.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What other objects relative to Rudolph Bloom (born Virag) were in the 2nd drawer ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;An indistinct daguerrotype of Rudolph Virag and his father Leopold Virag executed in the year 1852 in the portrait atelier of their (respectively) 1st and 2nd cousin, Stefan Virag of Szesfehervar, Hungary. An ancient hagadah book in which a pair of hornrimmed convex spectacles inserted marked the passage of thanksgiving in the ritual prayers for Pessach (Passover) : a photocard of the Queen’s Hotel, Ennis, proprietor, Rudolph Bloom : an envelope addressed: To My Dear Son Leopold."
676,676,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What fractions of phrases did the lecture of those four whole words evoke ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Tomorrow will be a week that I received... it is no use Leopold to be... with your dear mother... that is not more to stand... to her... all for me is out... be kind to Athos, Leopold... my dear son... always... of me... das Herz... Gott... dein...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What reminiscences of a human subject suffering from progressive melancholia did these objects evoke in Bloom ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;An old man widower, unkempt hair, in bed, with head covered, sighing : an infirm dog, Athos : aconite, resorted to by increasing doses of grains and scruples as a palliative of recrudescent neuralgia : the face in death of a septuagenarian suicide by poison.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why did Bloom experience a sentiment of remorse?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Because in immature impatience he had treated with disrespect certain beliefs and practices.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;As ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The prohibition of the use of fleshmeat and milk at one meal, the hebdomadary symposium of incoordinately abstract, perfervidly concrete mercantile coexreligionist excompatriots : the circumcision of male infants : the supernatural character of Judaic scripture: the ineffability of the tetragrammation : the sanctity of the sabbath.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How did these beliefs and practices now appear to him ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Not more rational than they had then appeared, not less rational than other beliefs and practices now appeared.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What first reminiscence had he of Rudolph Bloom (deceased) ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Rudolph Bloom (deceased) narrated to his son Leopold Bloom (aged 6) a retrospective arrangement of migrations and settlements in and between Dublin, London, Florence, Milan, Vienna, Budapest, Szombathely with statements of satisfaction (his grandfather having seen Maria Theresia, empress of Austria, queen of Hungary), with commercial advice (having taken care of pence, the pounds having taken care of themselves). Leopold Bloom (aged 6) had accompanied these narrations by constant consultation of a geographical map"
677,677,2,1,"of Europe (political) and by suggestions for the establishment of affiliated business premises in the various centres mentioned.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Had time equally but differently obliterated the memory of these migrations in narrator and listener ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In narrator by the access of years and in consequence of the use of narcotic toxin : in listener by the access of years and in consequence of the action of distraction upon vicarious experiences.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What idiosyncracies of the narrator were concomitant products of amnesia ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Occasionally he ate without having previously removed his hat. Occasionally he drank voraciously the juice of grooseberry fool from an inclined plate. Occasionally he removed from his lips the traces of food by means of a lacerated envelope or other accessible fragment of paper.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What two phenomena of senescence were more frequent ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The myopic digital calculation of coins, eructation consequent upon repletion.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What object offered partial consolation for these reminiscences ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The endowment policy, the bank passbook, the certificate of the possession of scrip.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Reduce Bloom by cross multiplication of reverses of fortune, from which these supports protected him, and by elimination of all positive values to a negligible negative irrational unreal quantity.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Successively, in descending helotic order : Poverty : that of the outdoor hawker of imitation jewellery, the dun for the recovery of bad and doubtful debts, the poor rate and deputy cess collector. Mendicancy: that of the fraudulent bankrupt with negligible assets paying 1/4d in the £, sandwichman, distributor of throwaways, nocturnal vagrant, insinuating sycophant, maimed sailor, blind stripling, superannuated bailiff's man, marfeast, lickplate, spoilsport, pickthank, eccentric public laughingstock seated on bench of public park under discarded perforated umbrella. Destitution : the inmate of Old Man’s House (Royal Hospital), Kilmainham, the inmate of Simpson’s Hospital for reduced but respectable men permanently disabled by gout or want of sight. Nadir of"
678,678,2,1,"misery : the aged impotent disfranchised ratesupported moribund lunatic pauper.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With which attendant indignities ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The unsympathetic indifference of previously amiable females, the contempt of muscular males, the acceptance of fragments of bread, the simulated ignorance of casual acquaintances, the latration of illegitimate unlicensed vagabond dogs, the infantile discharge of decomposed vegetable missiles, worth little or nothing, nothing or less than nothing.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;By what could such a situation be precluded ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;By decease (change of state), by departure (change of place).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Which preferably ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The latter, by the line of least resistance.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What considerations rendered it not entirely undesirable ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Constant cohabitation impeding mutual toleration of personal defects. The habit of independent purchase increasingly cultivated. The necessity to counteract by impermanent sojourn the permanence of arrest.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What considerations rendered it not irrational ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The parties concerned, uniting, had increased and multiplied, which being done, offspring produced and educed to maturity, the parties, if not disunited were obliged to reunite, for increase and multiplication which was absurd, to form by reunion the original couple of uniting parties, which was impossible.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What considerations rendered it desirable ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The attractive character of certain localities in Ireland and abroad, as represented in general geographical maps of polychrome design or in special ordnance survey charts by employment of scale numerals and hachures.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In Ireland ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The cliffs of Moher, the windy wilds of Connemara, lough Neagh with submerged petrified city, the Giant’s Causeway, Fort Camden and Fort Carlisle, the Golden Vale of Tiperrary, the islands of Aran, the pastures of royal Meath, Brigid’s elm in Kildare, the Queen’s Island shipyard in Belfast, the Salmon Leap, the lakes of Killarney."
679,679,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Abroad ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ceylon, (with spicegardens supplying tea to Thomas Kernan, agent for Pulbrook, Robertson and Co, 2 Mincing Lane, London, E. C, 5 Dame Street, Dublin), Jerusalem, tbe holy city (with mosque of Omar and gate of Damascus, goal of aspiration), the straits of Gibraltar (the unique birthplace of Marion Tweedy), the Parthenon (containing statues, nude Grecian divinities) the Wall street money market (which controlled international finance), the Plaza de Toros at La Linea, Spain (where O’Hara of the Camerons had slain the bull), Niagara (over which no human being had passed with impunity), the land of the Eskimos (eaters of soap), the forbidden country of Thibet (from which no traveller returns), the bay of Naples (to see which was to die), the Dead Sea.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Under what guidance, following what signs ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;At sea, septentrional, by night the polestar, located at the point of intersection of the right line from beta to alpha in Ursa Major produced and divided externally at omega and the hypotenuse of the rightangled triangle formed by the line alpha omega so produced and the line alpha delta of Ursa Major. On land, meridional, a bispherical moon, reveated in imperfect varying phases of lunation through the posterior interstice of the imperfectly occluded skirt of a carnose negligent perambulating female, a pillar of the cloud by day.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What public advertisement would divulge the occultation of the departed ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;£ 5 reward, lost, stolen or strayed from his residence 7 Eccles street, missing gent about 40, answering to the name of Bloom Leopold (Poldy), height 5 ft., 9 1/2 inches, full build, olive complexion, may have since grown a beard, when last seen was wearing a black suit. Above sum will be paid for information leading to his discovery.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What universal binomial denominations would be his as entity and nonentity ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Assumed by any or known to none. Everyman or Noman.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What tributes his ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Honour and gifts of strangers, the friends of Everyman A nymph immortal, beauty, the bride of Noman."
