guid,title,comments,Published status,body,
418,418,2,1,"trousers and jacket slashed with gold. A wide yellow cummerbund girdles her. A white yashmak violet in the night, covers her face, leaving free only her large dark eyes and raven hair.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Molly!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MARION<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Welly? Mrs Marion from this out, my dear man, when you speak to me. (Satirically.) Has poor little hubby cold feet waiting so long?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Shifts from foot to foot.) No, no. Not the least little bit.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;                   (He breathes in deep agitation, swallowing gulps of air, questions, hopes,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;crubeens for her supper, things to tell her, excuses, desire, spellbound. A coin gleams on her forehead. On her feet are jewelled toerings. Her ankles are linked by a slender fetterchain. Beside her a camel, hooded with a turreting turban, waits. A silk ladder of innumerable rungs climbs to his bobbing howdah. He ambles near with disgruntled hindquarters. Fiercely she slaps his haunch, her goldcurb wristbangles angriling, scolding him in Moorish.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MARION<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Nebrakada! Feminimum!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(The camel, lifting a foreleg, plucks from a tree a large mango fruit, offers it to his mistress, blinking, in his cloven hoof then droops his head and, grunting, with uplifted neck, fumbles to kneel. Bloom stoops his back for leapfrog.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I can give you... I mean as your business menagerer... Mrs Marion... if you...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MARION<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;So you notice some change? (Her hands passing slowly over her trinketed stomacher. A slow friendly mockery in her eyes.) O Poldy, Poldy, you are a poor old stick in the mud! Go and see life. See the wide world.",
419,419,2,1,"BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I was just going back for that lotion whitewax, orangeflower water. Shop closes early on Thursday. But the first thing in the morning. (He pats divers pockets.) This moving kidney. Ah!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He points to the south, then to the east. A cake of new clean lemon soap arises, diffusing light and perfume.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE SOAP<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;We’re a capital couple are Bloom and I He brightens the earth, I polish the sky.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(The freckled face of Sweny, the druggist, appears in the disc of the soapsun.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;SWENY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Three and a penny, please.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Yes. For my wife, Mrs Marion. Special recipe.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MARION<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Softly.) Poldy!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Yes, ma’am?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MARION<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ti trema un poco il cuore?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In disdain she saunters away, plump as a pampered pouter pigeon, humming the duet from Don Giovanni.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Are you sure about that Voglio? I mean the pronunciati...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He follows, followed by the sniffing terrier. The elderly bawd seizes his sleeve, the bristles of her chinmole glittering.)",
420,420,2,1,"THE BAWD<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ten shillings a maidenhead. Fresh thing was never touched. Fifteen. There’s no-one in it only her old father that’s dead drunk.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(She points. In the gap of her dark den furtive, rainbedraggled, Bridie Kelly stands.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BRIDIE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Hatch street. Any good in your mind?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With a squeak she flaps her bat shawl and runs. A burly rough pursues with booted strides. He stumbles on the steps, recovers, plunges into gloom. Weak squeaks of laughter are heard, weaker.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE BAWD<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Her wolfeyes shining.) He’s getting his pleasure. You won’t get a virgin in the flash houses. Ten shillings. Don’t be all night before the polis in plain clothes sees us. Sixtyseven is a bitch.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Leering, Gerty Mac Dowell limps forward. She draws from behind, ogling, and shows coyly her bloodied clout.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;GERTY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With all my worldly goods I thee and thou. (She murmurs.) You did that. I hate you.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I? When? You’re dreaming. I never saw you.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE BAWD<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Leave the gentleman alone, you cheat. Writing the gentleman false letters. Streetwalking and soliciting. Better for your mother take the strap to you at the bedpost, hussy like you.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;GERTY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To Bloom.) When you saw all the secrets of my bottom drawer. (She paws his sleeve, slobbering.) Dirty married man! I love you for doing that to me.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(She slides away crookedly. Mrs Breen in man's frieze overcoat with loose",
421,421,2,1,"bellows pockets, stands in the causeway, her roguish eyes wideopen, smiling in all her herbivorous buckteeth.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Mr...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Coughs gravely.) Madam, when we last had this pleasure by letter dated the sixteenth instant...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Mr Bloom! You down here in the haunts of sin! I caught you nicely! Scamp!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Hurriedly.) Not so loud my name. Whatever do you think me? Don’t give me away. Walls have hears. How do you do? It’s ages since I. You’re looking splendid. Absolutely it. Seasonable weather we are having this time of year. Black refracts heat. Short cut home here. Interesting quarter. Rescue of fallen women Magdalen asylum. I am the secretary...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Holds up a finger.) Now don’t tell a big fib! I know somebody won’t like that. O just wait till I see Molly! (Slily.) Account for yourself this very sminute or woe betide you!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Looks behind.) She often said she’d like to visit. Slumming. The exotic, you see. Negro servants too in livery if she had money. Othello black brute. Eugene Stratton. Even the bones and cornerman at the Livermore christies. Bohee brothers. Sweep for that matter.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Tom and Sam Bohee, coloured coons in white duck suits, scarlet socks, upstarched Sambo chokers and large scarlet asters in their buttonholes leap out. Each has his banjo slung. Their paler smaller negroid hands jingle the twingtwang wires. Flashing white Kaffir eyes and tusks they rattle through a breakdown in clumsy clogs, twinging, singing, back to back, toe heel, heel toe, with smackfatclacking nigger lips.)",
422,422,2,1,"TOM AND SAM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;There’s someone in the house with Dina There’s someone in the house, I know,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;There’s someone in the house with Dina Playing on the old banjo.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(They whisk black masks from raw babby faces : then, chuckling, chortling, trumming, twanging they diddle diddle cakewalk dance away.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With a sour tenderish smile.) A little frivol, shall we, if you are so inclined? Would you like me perhaps to embrace you just for a fraction of a second?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Screams gaily.) O, you ruck! You ought to see yourself!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;For old sake’ sake. I only meant a square party, a mixed marriage mingling of our different little conjugials. You know I had a soft corner for you, (Gloomily.) ’Twas I sent you that valentine of the dear gazelle.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Glory Alice, you do look a holy show! Killing simply. (She puts out her hand inquisitively.) What are you hiding behind your back? Tell us, there’s a dear.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Seizes her wrist with his free hand.) Josie Powell that was, prettiest deb in Dublin. How time flies by! Do you remember, harking back in a retrospective arrangement, Old Christmas night Georgina Simpson’s housewarming while they were playing the Irving Bishop game, finding the pin blindfold and thoughtreading! Subject, what is in this snuffbox!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;You were the lion of the night with your seriocomic recitation and you looked the part. You were always a favourite with the ladies.",
423,423,2,1,"BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Squire of dames, in dinner jacket with watered silkfacings, blue masonic badge in his buttonhole, black bow and mother-of-pear studs, a prismatic champagne glass tilted in his hand.') Ladies and gentlemen, I give you Ireland, home and beauty.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The dear dead days beyond recall. Love’s old sweet song.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Meaningfully dropping his voice.) I confess I’m teapot with curiosity to find out whether some person’s something is a little teapot at present.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Gushingly.) Tremendously teapot! London’s teapot and I'm simply teapot all over me. (She rubs sides with him.) After the parlour mystery games and the crackers from the tree we sat on the staircase ottoman. Under the mistletoe. Two is company.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Wearing a purple Napoleon hat with an amber halfmoon, his fingers and thumb passing slowly down to her soft moist meaty palm which she surrenders gently.) The witching hour of night. I took the splinter out of this hand, carefully, slowly. (Tenderly, as he slips on her finger a ruby ring.) Là ci darem la mano.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In a onepiece evening frock executed in moonlight blue, a tinsel sylph’s diadem on her brow with her dancecard fallen beside her moonblue satin slipper, curves her palm softly, breathing quickly.) Voglio e non. You’re hot! You’re scalding! The left hand nearest the heart.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;When you made your present choice they said it was beauty and the beast. I can never forgive you for that. (His clenched fist at his brow.) Think what it means. All you meant to me then. (Hoarsely.) Woman, it’s breaking me!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Denis Breen, whitetallhatted, with Wisdom Hely's sandwichboard, shuffles past them in carpet slippers, his dull beard thrust out, muttering to",
424,424,2,1,"right and left. Little Alf Bergan, cloaked in the pall of the ace of spades dogs him to left and right, doubled in laughter.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ALF BERGAN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Points jeering at the sandwich boards.) U. p : Up.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To Bloom.) High jinks below stairs. (She gives him the glad eye.) Why didn’t you kiss the spot to make it well! You wanted to.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Shocked.) Molly’s best friend! Could you?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Her pulpy tongue between her lips, offers a pigeon kiss.) Hnhn. The answer is a lemon. Have you a little present for me there?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Offhandedly.) Kosher. A snack for supper. The home without potted meat is incomplete. I was at Leah, Mrs Bandman Palmer. Trenchant exponent of Shakespeare. Unfortunately threw away the programme. Rattling good place round there for pig’s feet. Feel.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Richie Goulding, three ladies’ hats pinned on his head, appears weighted to one side by the black legal bag of Collis and Ward on which a skull and crossbones are painted in white limewash. He opens it and shows it full of polonies, kippered herrings, Findon haddies and tightpacked pills.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;RICHIE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Best value in Dub.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bald Pat, bothered beetle, stands on the curbstone, folding his napkin, waiting to wait.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PAT<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Advances with a tilted dish of spillspilling gravy.) Steak and kidney. Bottle of lager. Hee hee hee. Wait till I wait.",
425,425,2,1,"RICHIE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Goodgod. Inev erate inali...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With hanging head he marches doggedly forward. The navvy, lurching by, gores him with his flaming pronghorn.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;RICHIE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With a cry of pain, his hand to his back.) Ah! Bright’s! Lights!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Points to the navvy.) A spy. Don’t attract attention. I hate stupid crowds. I am not on pleasure bent. I am in a grave predicament.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Humbugging and deluthering as per usual with your cock and bull story.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I want to tell you a little secret about how I came to be here. But you must never tell. Not even Molly. I have a most particular reason.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(All agog.) O, not for worlds.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Let’s walk on. Shall us?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Let’s.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(The bawd makes an unheeded sign. Bloom walks on with Mrs Breen. The errier follows, whining piteously, wagging his tail.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE BAWD<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Jewman’s melt!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In an oatmeal sporting suit, a sprig of woodbine in the lapel, tony buff shirt, shepherd's plaid Saint Andrew’s cross scarftie, white spats, fawn dustcoat on his",
426,426,2,1,"arm, tawny red brogues, fieldglasses in bandolier and a grey billycock hat.) Do you remember a long long time, years and years ago, just after Milly, Marionette we called her, was weaned when we all went together to Fairyhouse races, was it?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In smart Saxe tailormade, white velours hat and spider veil.) Leopardstown.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I mean, Leopardstown. And Molly won seven shillings on a three year old named Nevertell and coming home along by Foxrock in that old fiveseater shanderadan of a waggonette you were in your heyday then and you had on that new hat of white velours with a surround of molefur that Mrs Hayes advised you to buy because it was marked down to nineteen and eleven, a bit of wire and an old rag of velveteen, and I'll lay you what you like she did it on purpose...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;She did, of course, the cat! Don’t tell me! Nice adviser!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Because it didn’t suit you one quarter as well as the other ducky little tammy toque with the bird of paradise wing in it that I admired on you and you honestly looked just too fetching in it though it was a pity to kill it, you cruel creature, little mite of a thing with a heart the size of a fullstop.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Squeezes his arm, simpers.) Naughty cruel I was.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Low, secretly, ever more rapidly.) And Molly was eating a sandwich of spiced beef out of Mrs Joe Gallaher’s lunch basket. Frankly, though she had her advisers or admirers, I never cared much for her style. She was...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Too...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Yes. And Molly was laughing because Rogers and Maggot O’Reilly were",
427,427,2,1,"mimicking a cock as we passed a farmhouse and Marcus Tertius Moses, the tea merchant, drove past us in a gig with his daughter, Dancer Moses was her name, and the poodle in her lap bridled up and you asked me if I ever heard or read or knew or came across...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS BREEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Eagerly.) Yes, yes, yes, yes, yes, yes, yes.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(She fades from his side. Followed by the whining dog he walks on towards hells gates. In an archway a standing woman, bent forward, her feet apart, pisses cowily. Outside a shuttered pub a bunch of loiterers listen to a tale which their broken snouted gaffer rasps out with raucous humour. An armless pair of them flop wrestling, growling, in maimed sodden play fight.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE GAFFER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Crouches, his voice twisted in his snout.) And when Cairns came down from the scaffolding in Beaver Street what was he after doing it into only into the bucket of porter that was there waiting on the shavings for Derwan’s plasterers.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE LOITERERS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Guffaw with cleft palates.) O jays!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Their paintspeckled hats wag. Spattered with size and lime of their lodges they frisk limblessly about him.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Coincidence too. They think it funny. Anything but that. Broad daylight. Trying to walk. Lucky no woman.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE LOITERERS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Jays, that’s a good one. Glauber salts. O jays, into the men’s porter.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bloom passes. Cheap whores, singly, coupled, shawled, dishevelled, call from lanes, doors, corners.)",
428,428,2,1,"THE WHORES<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Are you going far, queer fellow?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How’s your middle leg?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Got a match on you?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Eh, come her till I stiffen it for you.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He plodges through their sump towards the lighted street beyond. From a bulge of window curtains a gramophone rears a battered brazen trunk. In the shadow a shebeenkeeper haggles with the navvy and the two redcoats.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NAVVY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Belching.) Where’s the bloody house?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE SHEBEENKEEPER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Purdon street. Shilling a bottle of stout. Respectable woman.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NAVVY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Gripping the two redcoats, staggers forward with them.) Come on, you British army!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Behind his back.) He aint half balmy.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE COMPTON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Laughs.) What ho!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To the navvy.) Portobello barracks canteen. You ask for Carr. Just Carr.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NAVVY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Shouts.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;We are the boys. Of Wexford.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE COMPTON Say! What price the sergeantmajor?",
